change_point_date,change_point_index,mean_before,mean_after,mean_change_absolute,mean_change_percent,variance_before,variance_after,variance_change_percent,volatility_before,volatility_after,volatility_change_percent,t_statistic,p_value,effect_size_cohens_d,mean_diff_ci_lower,mean_diff_ci_upper,statistical_significance
2008-03-25,5302,28.166001508864582,77.3749069830143,49.20890547414972,174.71029907692926,332.2512370556476,723.5785865406982,117.78055454448422,0.3660491462578982,0.4555754103352239,24.457443759273357,-96.9264383874449,0.0,2.2155453662468987,48.21371114358472,50.204099804714716,Significant
2008-06-05,5353,28.993571828881006,76.84993985784581,47.85636802896481,165.05854577494395,401.13643738913146,712.3950629988431,77.59420401586908,0.3654466907643473,0.45740071623460826,25.162090065157024,-92.1531159992394,0.0,2.083697845768351,46.83839527712529,48.87434078080433,Significant
2008-08-18,5404,29.937537009622503,76.11234266703632,46.17480565741381,154.23715599106345,491.7378817171197,682.1742284260853,38.72720686963817,0.3656269929748082,0.45836113948536744,25.363047119704486,-87.24344615970995,0.0,1.9375146527949558,45.137328110032584,47.21228320479504,Significant
2008-10-29,5455,30.50526672777269,75.9036670416198,45.398400313847105,148.82151570409107,523.9710246400643,684.7805375476167,30.69053541997262,0.36853080442727854,0.45546522468158296,23.589458251503917,-84.50345701562048,0.0,1.8731108411816166,44.34529327293967,46.45150735475454,Significant
2009-01-28,5516,30.675335387962292,76.42761659513592,45.752281207173624,149.15006023089114,521.3789861250284,679.754760974882,30.376324912311386,0.3786092384004647,0.44420257953735054,17.324812625809756,-85.10455100112587,0.0,1.8951868236598564,44.69846127026118,46.80610114408607,Significant
2009-04-13,5567,30.812929764684746,76.88272067363532,46.06979090895057,149.51447739887425,518.7656482780341,675.4384209141122,30.201069241213297,0.38176860892407294,0.44063724903471896,15.41997920587388,-85.65197506466708,0.0,1.9151876619834425,45.0154396964133,47.12414212148784,Significant
2009-06-24,5618,31.069490922036312,77.15038903625111,46.080898114214804,148.31558788602976,521.7797471504427,679.8635030915308,30.297027970981855,0.381683736466904,0.44158136330907743,15.692999496552346,-85.09475781785879,0.0,1.9112640217033636,45.01938693856239,47.14240928986722,Significant
2009-09-04,5669,31.405022049744225,77.28444045481749,45.87941840507326,146.08943223285183,529.6827772975025,688.7162588158186,30.024287806698513,0.38186303531343274,0.44223600540108843,15.81011108815537,-83.83190176993273,0.0,1.890973460134297,44.806627635930845,46.952209174215675,Significant
2009-11-17,5720,31.764818181818182,77.37007292616227,45.60525474434408,143.57159069290063,539.5336549765534,698.5949076542546,29.48124759420495,0.3815328612103,0.44361450537970776,16.271637513076104,-82.36257730815038,0.0,1.8655283571195327,44.519850787883236,46.690658700804924,Significant
2010-02-02,5771,32.15100502512563,77.40006790123456,45.24906287610894,140.73918635124264,551.5729201335969,709.3974967536467,28.613546977945003,0.38070457669658037,0.4456976984974707,17.071799442193083,-80.68280029914445,0.0,1.8346158949793352,44.149715184820174,46.3484105673977,Significant
2010-04-22,5826,32.58956059045657,77.37924332810047,44.7896827376439,137.43567549284472,566.7269812317788,721.3006751496297,27.274807629925355,0.3801449266593402,0.44769561830112803,17.769720678745806,-78.71861543383507,0.0,1.7968315201103395,43.674343497439345,45.905021977848456,Significant
2010-07-14,5883,33.013955464898864,77.39724104859336,44.383285583694494,134.43795194696904,579.8916590371186,733.9712908507354,26.570416975725834,0.3799516163946059,0.4491438982654842,18.21081392611246,-76.88760529593078,0.0,1.7635586975058861,43.25174650687822,45.51482466051077,Significant
